seqnames	start	end	width	strand	ID	type	counts	frequency
4	33836000	33843000	7001	*	4_33836000_33843000	gain	2	0.03
4	33836000	33863000	27001	*	4_33836000_33863000	gain	6	0.1
4	33839000	33861000	22001	*	4_33839000_33861000	gain	6	0.1
4	33843000	33847000	4001	*	4_33843000_33847000	gain	49	0.82
4	33843000	33849000	6001	*	4_33843000_33849000	gain	49	0.82
4	33857000	33861000	4001	*	4_33857000_33861000	gain	27	0.45
4	40297000	40298000	1001	*	4_40297000_40298000	gain	15	0.25
4	49093000	49185000	92001	*	4_49093000_49185000	gain	40	0.67
4	49093000	49338000	245001	*	4_49093000_49338000	gain	60	1
4	49093000	49660000	567001	*	4_49093000_49660000	gain	55	0.92
4	49181000	49213000	32001	*	4_49181000_49213000	gain	34	0.57
4	49181000	49230000	49001	*	4_49181000_49230000	gain	34	0.57
4	49181000	49246000	65001	*	4_49181000_49246000	gain	34	0.57
4	49181000	49247000	66001	*	4_49181000_49247000	gain	34	0.57
4	49181000	49248000	67001	*	4_49181000_49248000	gain	34	0.57
4	49184000	49230000	46001	*	4_49184000_49230000	gain	34	0.57
4	49184000	49248000	64001	*	4_49184000_49248000	gain	34	0.57
4	49185000	49204000	19001	*	4_49185000_49204000	gain	25	0.42
4	49185000	49248000	63001	*	4_49185000_49248000	gain	35	0.58
4	49185000	49338000	153001	*	4_49185000_49338000	gain	37	0.62
4	49204000	49211000	7001	*	4_49204000_49211000	gain	2	0.03
4	49211000	49295000	84001	*	4_49211000_49295000	gain	30	0.5
4	49213000	49338000	125001	*	4_49213000_49338000	gain	35	0.58
4	49218000	49549000	331001	*	4_49218000_49549000	gain	55	0.92
4	49230000	49246000	16001	*	4_49230000_49246000	gain	4	0.07
4	49230000	49248000	18001	*	4_49230000_49248000	gain	4	0.07
4	49246000	49549000	303001	*	4_49246000_49549000	gain	55	0.92
4	49248000	49338000	90001	*	4_49248000_49338000	gain	32	0.53
4	49248000	49549000	301001	*	4_49248000_49549000	gain	55	0.92
4	49297000	49490000	193001	*	4_49297000_49490000	gain	55	0.92
4	49304000	49338000	34001	*	4_49304000_49338000	gain	13	0.22
4	49338000	49511000	173001	*	4_49338000_49511000	gain	55	0.92
4	49338000	49512000	174001	*	4_49338000_49512000	gain	55	0.92
4	49338000	49529000	191001	*	4_49338000_49529000	gain	55	0.92
4	49490000	49511000	21001	*	4_49490000_49511000	gain	7	0.12
4	49490000	49529000	39001	*	4_49490000_49529000	gain	20	0.33
4	49511000	49545000	34001	*	4_49511000_49545000	gain	29	0.48
4	49511000	49549000	38001	*	4_49511000_49549000	gain	29	0.48
4	49511000	49582000	71001	*	4_49511000_49582000	gain	31	0.52
4	49511000	49584000	73001	*	4_49511000_49584000	gain	31	0.52
4	49512000	49517000	5001	*	4_49512000_49517000	gain	5	0.08
4	49512000	49518000	6001	*	4_49512000_49518000	gain	5	0.08
4	49512000	49549000	37001	*	4_49512000_49549000	gain	29	0.48
4	49517000	49523000	6001	*	4_49517000_49523000	gain	5	0.08
4	49517000	49529000	12001	*	4_49517000_49529000	gain	22	0.37
4	49518000	49529000	11001	*	4_49518000_49529000	gain	7	0.12
4	49523000	49549000	26001	*	4_49523000_49549000	gain	28	0.47
4	49529000	49549000	20001	*	4_49529000_49549000	gain	26	0.43
4	49545000	49584000	39001	*	4_49545000_49584000	gain	31	0.52
4	49545000	49633000	88001	*	4_49545000_49633000	gain	31	0.52
4	49549000	49600000	51001	*	4_49549000_49600000	gain	31	0.52
4	49549000	49618000	69001	*	4_49549000_49618000	gain	31	0.52
4	49549000	49619000	70001	*	4_49549000_49619000	gain	31	0.52
4	49549000	49633000	84001	*	4_49549000_49633000	gain	31	0.52
4	49618000	52681000	3063001	*	4_49618000_52681000	gain	4	0.07
4	49619000	52681000	3062001	*	4_49619000_52681000	gain	4	0.07
4	58050000	58100000	50001	*	4_58050000_58100000	gain	2	0.03
4	64714000	64716000	2001	*	4_64714000_64716000	gain	3	0.05
4	68264000	68267000	3001	*	4_68264000_68267000	gain	60	1
4	80273000	80275000	2001	*	4_80273000_80275000	gain	53	0.88
4	111727000	111729000	2001	*	4_111727000_111729000	gain	2	0.03
4	132609000	132612000	3001	*	4_132609000_132612000	gain	14	0.23
4	132609000	132655000	46001	*	4_132609000_132655000	gain	2	0.03
4	132612000	132627000	15001	*	4_132612000_132627000	gain	2	0.03
4	132612000	132655000	43001	*	4_132612000_132655000	gain	2	0.03
4	132655000	132666000	11001	*	4_132655000_132666000	gain	19	0.32
4	132655000	132673000	18001	*	4_132655000_132673000	gain	18	0.3
4	132655000	132686000	31001	*	4_132655000_132686000	gain	16	0.27
4	132662000	132665000	3001	*	4_132662000_132665000	gain	9	0.15
4	132670000	132673000	3001	*	4_132670000_132673000	gain	28	0.47
4	151410000	151411000	1001	*	4_151410000_151411000	gain	9	0.15
4	161951000	162006000	55001	*	4_161951000_162006000	gain	3	0.05
4	169076000	169078000	2001	*	4_169076000_169078000	gain	44	0.73
4	174404000	174406000	2001	*	4_174404000_174406000	gain	24	0.4
4	176558000	176559000	1001	*	4_176558000_176559000	gain	14	0.23
4	182160000	182163000	3001	*	4_182160000_182163000	gain	22	0.37
4	187353000	187358000	5001	*	4_187353000_187358000	gain	7	0.12
4	189424000	189429000	5001	*	4_189424000_189429000	gain	6	0.1
4	190154000	190157000	3001	*	4_190154000_190157000	gain	16	0.27
4	190196000	190202000	6001	*	4_190196000_190202000	gain	59	0.98
4	190228000	190231000	3001	*	4_190228000_190231000	gain	5	0.08
4	190470000	190607000	137001	*	4_190470000_190607000	gain	60	1
4	190470000	190684000	214001	*	4_190470000_190684000	gain	60	1
4	190538000	190607000	69001	*	4_190538000_190607000	gain	60	1
4	190607000	190610000	3001	*	4_190607000_190610000	gain	16	0.27
4	190610000	190684000	74001	*	4_190610000_190684000	gain	59	0.98
4	190681000	190684000	3001	*	4_190681000_190684000	gain	2	0.03
4	190756000	190759000	3001	*	4_190756000_190759000	gain	4	0.07
4	190796000	190822000	26001	*	4_190796000_190822000	gain	58	0.97
4	190796000	190826000	30001	*	4_190796000_190826000	gain	58	0.97
4	190796000	190940000	144001	*	4_190796000_190940000	gain	40	0.67
4	190796000	191154276	358277	*	4_190796000_191154276	gain	43	0.72
4	190806000	190862000	56001	*	4_190806000_190862000	gain	43	0.72
4	190806000	191154276	348277	*	4_190806000_191154276	gain	43	0.72
4	190820000	190822000	2001	*	4_190820000_190822000	gain	8	0.13
4	190822000	190840000	18001	*	4_190822000_190840000	gain	20	0.33
4	190822000	190885000	63001	*	4_190822000_190885000	gain	38	0.63
4	190822000	190895000	73001	*	4_190822000_190895000	gain	38	0.63
4	190822000	190944000	122001	*	4_190822000_190944000	gain	45	0.75
4	190822000	190951000	129001	*	4_190822000_190951000	gain	44	0.73
4	190822000	190967000	145001	*	4_190822000_190967000	gain	39	0.65
4	190822000	191154276	332277	*	4_190822000_191154276	gain	43	0.72
4	190826000	190840000	14001	*	4_190826000_190840000	gain	19	0.32
4	190840000	190843000	3001	*	4_190840000_190843000	gain	11	0.18
4	190840000	190847000	7001	*	4_190840000_190847000	gain	11	0.18
4	190843000	190895000	52001	*	4_190843000_190895000	gain	38	0.63
4	190855000	190862000	7001	*	4_190855000_190862000	gain	7	0.12
4	190862000	190895000	33001	*	4_190862000_190895000	gain	23	0.38
4	190893000	190924000	31001	*	4_190893000_190924000	gain	32	0.53
4	190895000	190899000	4001	*	4_190895000_190899000	gain	36	0.6
4	190899000	190941000	42001	*	4_190899000_190941000	gain	44	0.73
4	190899000	190967000	68001	*	4_190899000_190967000	gain	41	0.68
4	190906000	190910000	4001	*	4_190906000_190910000	gain	14	0.23
4	190907000	190910000	3001	*	4_190907000_190910000	gain	14	0.23
4	190910000	190941000	31001	*	4_190910000_190941000	gain	35	0.58
4	190910000	190967000	57001	*	4_190910000_190967000	gain	35	0.58
4	190941000	190944000	3001	*	4_190941000_190944000	gain	9	0.15
4	190951000	190956000	5001	*	4_190951000_190956000	gain	8	0.13
4	190951000	190983000	32001	*	4_190951000_190983000	gain	31	0.52
4	190952000	190983000	31001	*	4_190952000_190983000	gain	31	0.52
4	190956000	190967000	11001	*	4_190956000_190967000	gain	24	0.4
4	190963000	190967000	4001	*	4_190963000_190967000	gain	5	0.08
4	190967000	190983000	16001	*	4_190967000_190983000	gain	31	0.52
4	190967000	190988000	21001	*	4_190967000_190988000	gain	31	0.52
4	190986000	191154276	168277	*	4_190986000_191154276	gain	43	0.72
5	415000	416000	1001	*	5_415000_416000	gain	3	0.05
5	682000	849000	167001	*	5_682000_849000	gain	21	0.35
5	686000	715000	29001	*	5_686000_715000	gain	13	0.22
5	715000	800000	85001	*	5_715000_800000	gain	30	0.5
5	737000	756000	19001	*	5_737000_756000	gain	7	0.12
5	753000	778000	25001	*	5_753000_778000	gain	15	0.25
5	825000	849000	24001	*	5_825000_849000	gain	9	0.15
5	841000	848000	7001	*	5_841000_848000	gain	8	0.13
5	1333000	1334000	1001	*	5_1333000_1334000	gain	3	0.05
5	2145000	2147000	2001	*	5_2145000_2147000	gain	34	0.57
5	3276000	3277000	1001	*	5_3276000_3277000	gain	3	0.05
5	3322000	3326000	4001	*	5_3322000_3326000	gain	11	0.18
5	5305000	5306000	1001	*	5_5305000_5306000	gain	3	0.05
5	14634000	14635000	1001	*	5_14634000_14635000	gain	2	0.03
5	15422000	15423000	1001	*	5_15422000_15423000	gain	3	0.05
5	17517000	17600000	83001	*	5_17517000_17600000	gain	16	0.27
5	17583000	17587000	4001	*	5_17583000_17587000	gain	7	0.12
5	17583000	17600000	17001	*	5_17583000_17600000	gain	10	0.17
5	17587000	17592000	5001	*	5_17587000_17592000	gain	9	0.15
5	17592000	17600000	8001	*	5_17592000_17600000	gain	10	0.17
5	20832000	20835000	3001	*	5_20832000_20835000	gain	2	0.03
5	21452000	21573000	121001	*	5_21452000_21573000	gain	60	1
5	21478000	21497000	19001	*	5_21478000_21497000	gain	40	0.67
5	21497000	21523000	26001	*	5_21497000_21523000	gain	8	0.13
5	21508000	21523000	15001	*	5_21508000_21523000	gain	8	0.13
5	21523000	21573000	50001	*	5_21523000_21573000	gain	60	1
5	21833000	21835000	2001	*	5_21833000_21835000	gain	17	0.28
5	24148000	24150000	2001	*	5_24148000_24150000	gain	3	0.05
5	28618000	28620000	2001	*	5_28618000_28620000	gain	24	0.4
5	29418000	29434000	16001	*	5_29418000_29434000	gain	60	1
5	32106000	32167000	61001	*	5_32106000_32167000	gain	3	0.05
5	34178000	34197000	19001	*	5_34178000_34197000	gain	40	0.67
5	45953000	45957000	4001	*	5_45953000_45957000	gain	26	0.43
5	46093000	46096000	3001	*	5_46093000_46096000	gain	59	0.98
5	46322000	46328000	6001	*	5_46322000_46328000	gain	36	0.6
5	46322000	46330000	8001	*	5_46322000_46330000	gain	36	0.6
5	46322000	46346000	24001	*	5_46322000_46346000	gain	6	0.1
5	46322000	46380000	58001	*	5_46322000_46380000	gain	16	0.27
5	46322000	46396000	74001	*	5_46322000_46396000	gain	14	0.23
5	46322000	46405000	83001	*	5_46322000_46405000	gain	14	0.23
5	46328000	46405000	77001	*	5_46328000_46405000	gain	14	0.23
5	46329000	46347000	18001	*	5_46329000_46347000	gain	5	0.08
5	46378000	46380000	2001	*	5_46378000_46380000	gain	5	0.08
5	49441000	49545000	104001	*	5_49441000_49545000	gain	2	0.03
5	49441000	49552000	111001	*	5_49441000_49552000	gain	2	0.03
5	49460000	49461000	1001	*	5_49460000_49461000	gain	14	0.23
5	49499000	49502000	3001	*	5_49499000_49502000	gain	19	0.32
5	49499000	49545000	46001	*	5_49499000_49545000	gain	2	0.03
5	49501000	49502000	1001	*	5_49501000_49502000	gain	19	0.32
5	49534000	49536000	2001	*	5_49534000_49536000	gain	15	0.25
5	49534000	49552000	18001	*	5_49534000_49552000	gain	44	0.73
5	49545000	49547000	2001	*	5_49545000_49547000	gain	2	0.03
5	49545000	49552000	7001	*	5_49545000_49552000	gain	45	0.75
5	55303000	55305000	2001	*	5_55303000_55305000	gain	15	0.25
5	68926000	68938000	12001	*	5_68926000_68938000	gain	18	0.3
5	68926000	68946000	20001	*	5_68926000_68946000	gain	11	0.18
5	69176000	69212000	36001	*	5_69176000_69212000	gain	33	0.55
5	69183000	69191000	8001	*	5_69183000_69191000	gain	7	0.12
5	69190000	69212000	22001	*	5_69190000_69212000	gain	33	0.55
5	69387000	69420000	33001	*	5_69387000_69420000	gain	3	0.05
5	69387000	69440000	53001	*	5_69387000_69440000	gain	3	0.05
5	69514000	69516000	2001	*	5_69514000_69516000	gain	17	0.28
5	69587000	69623000	36001	*	5_69587000_69623000	gain	9	0.15
5	69706000	69756000	50001	*	5_69706000_69756000	gain	3	0.05
5	69781000	69827000	46001	*	5_69781000_69827000	gain	6	0.1
5	69781000	69830000	49001	*	5_69781000_69830000	gain	6	0.1
5	69788000	69791000	3001	*	5_69788000_69791000	gain	6	0.1
5	70057000	70123000	66001	*	5_70057000_70123000	gain	17	0.28
5	70058000	70067000	9001	*	5_70058000_70067000	gain	6	0.1
5	70060000	70067000	7001	*	5_70060000_70067000	gain	6	0.1
5	70066000	70085000	19001	*	5_70066000_70085000	gain	34	0.57
5	70066000	70086000	20001	*	5_70066000_70086000	gain	35	0.58
5	70086000	70119000	33001	*	5_70086000_70119000	gain	8	0.13
5	70261000	70303000	42001	*	5_70261000_70303000	gain	2	0.03
5	70261000	70313000	52001	*	5_70261000_70313000	gain	2	0.03
5	70286000	70303000	17001	*	5_70286000_70303000	gain	2	0.03
5	70303000	70312000	9001	*	5_70303000_70312000	gain	4	0.07
5	70303000	70313000	10001	*	5_70303000_70313000	gain	4	0.07
5	70340000	70355000	15001	*	5_70340000_70355000	gain	2	0.03
5	70340000	70391000	51001	*	5_70340000_70391000	gain	2	0.03
5	70340000	70395000	55001	*	5_70340000_70395000	gain	2	0.03
5	70355000	70391000	36001	*	5_70355000_70391000	gain	2	0.03
5	70391000	70395000	4001	*	5_70391000_70395000	gain	3	0.05
5	70391000	70475000	84001	*	5_70391000_70475000	gain	2	0.03
5	70498000	70533000	35001	*	5_70498000_70533000	gain	26	0.43
5	70622000	70625000	3001	*	5_70622000_70625000	gain	2	0.03
5	71145000	71149000	4001	*	5_71145000_71149000	gain	2	0.03
5	71146000	71147000	1001	*	5_71146000_71147000	gain	22	0.37
5	72695000	72697000	2001	*	5_72695000_72697000	gain	3	0.05
5	81425000	81429000	4001	*	5_81425000_81429000	gain	3	0.05
5	97912000	97914000	2001	*	5_97912000_97914000	gain	4	0.07
5	103399000	103406000	7001	*	5_103399000_103406000	gain	2	0.03
5	120054000	120073000	19001	*	5_120054000_120073000	gain	2	0.03
5	120088000	120090000	2001	*	5_120088000_120090000	gain	20	0.33
5	124950000	124952000	2001	*	5_124950000_124952000	gain	17	0.28
5	140554000	140559000	5001	*	5_140554000_140559000	gain	23	0.38
5	149034000	149037000	3001	*	5_149034000_149037000	gain	20	0.33
5	175341000	175370000	29001	*	5_175341000_175370000	gain	40	0.67
5	175345000	175368000	23001	*	5_175345000_175368000	gain	40	0.67
5	175346000	175350000	4001	*	5_175346000_175350000	gain	20	0.33
5	175458000	175504000	46001	*	5_175458000_175504000	gain	9	0.15
5	176612000	176613000	1001	*	5_176612000_176613000	gain	17	0.28
5	177272000	177287000	15001	*	5_177272000_177287000	gain	16	0.27
5	177388000	177389000	1001	*	5_177388000_177389000	gain	8	0.13
5	178012000	178014000	2001	*	5_178012000_178014000	gain	25	0.42
5	180176000	180196000	20001	*	5_180176000_180196000	gain	4	0.07
5	180472000	180474000	2001	*	5_180472000_180474000	gain	13	0.22
6	255000	383000	128001	*	6_255000_383000	gain	58	0.97
6	256000	296000	40001	*	6_256000_296000	gain	49	0.82
6	296000	382000	86001	*	6_296000_382000	gain	58	0.97
6	861000	864000	3001	*	6_861000_864000	gain	14	0.23
6	26673000	26711000	38001	*	6_26673000_26711000	gain	40	0.67
6	26725000	26746000	21001	*	6_26725000_26746000	gain	3	0.05
6	26729000	26746000	17001	*	6_26729000_26746000	gain	3	0.05
6	26760000	26779000	19001	*	6_26760000_26779000	gain	5	0.08
6	27629000	27660000	31001	*	6_27629000_27660000	gain	2	0.03
6	29943000	29961000	18001	*	6_29943000_29961000	gain	3	0.05
6	32439000	32461000	22001	*	6_32439000_32461000	gain	24	0.4
6	32460000	32461000	1001	*	6_32460000_32461000	gain	3	0.05
6	32497000	32522000	25001	*	6_32497000_32522000	gain	7	0.12
6	32501000	32505000	4001	*	6_32501000_32505000	gain	10	0.17
6	32505000	32522000	17001	*	6_32505000_32522000	gain	6	0.1
6	32517000	32522000	5001	*	6_32517000_32522000	gain	4	0.07
6	32541000	32558000	17001	*	6_32541000_32558000	gain	20	0.33
6	34039000	34041000	2001	*	6_34039000_34041000	gain	2	0.03
6	35754000	35767000	13001	*	6_35754000_35767000	gain	30	0.5
6	42230000	42231000	1001	*	6_42230000_42231000	gain	3	0.05
6	55407000	55409000	2001	*	6_55407000_55409000	gain	12	0.2
6	57205000	57369000	164001	*	6_57205000_57369000	gain	60	1
6	57205000	57423000	218001	*	6_57205000_57423000	gain	60	1
6	57205000	57533000	328001	*	6_57205000_57533000	gain	55	0.92
6	57205000	57608000	403001	*	6_57205000_57608000	gain	41	0.68
6	57205000	57609000	404001	*	6_57205000_57609000	gain	41	0.68
6	57206000	57285000	79001	*	6_57206000_57285000	gain	60	1
6	57206000	57369000	163001	*	6_57206000_57369000	gain	60	1
6	57206000	57533000	327001	*	6_57206000_57533000	gain	55	0.92
6	57285000	57301000	16001	*	6_57285000_57301000	gain	28	0.47
6	57289000	57369000	80001	*	6_57289000_57369000	gain	60	1
6	57301000	57316000	15001	*	6_57301000_57316000	gain	10	0.17
6	57301000	57317000	16001	*	6_57301000_57317000	gain	10	0.17
6	57301000	57369000	68001	*	6_57301000_57369000	gain	60	1
6	57302000	57369000	67001	*	6_57302000_57369000	gain	60	1
6	57316000	57321000	5001	*	6_57316000_57321000	gain	2	0.03
6	57321000	57369000	48001	*	6_57321000_57369000	gain	35	0.58
6	57368000	57422000	54001	*	6_57368000_57422000	gain	60	1
6	57368000	57423000	55001	*	6_57368000_57423000	gain	60	1
6	57369000	57423000	54001	*	6_57369000_57423000	gain	60	1
6	57428000	57568000	140001	*	6_57428000_57568000	gain	60	1
6	57428000	57608000	180001	*	6_57428000_57608000	gain	60	1
6	57429000	57448000	19001	*	6_57429000_57448000	gain	6	0.1
6	57429000	57532000	103001	*	6_57429000_57532000	gain	60	1
6	57429000	57533000	104001	*	6_57429000_57533000	gain	60	1
6	57429000	57568000	139001	*	6_57429000_57568000	gain	60	1
6	57448000	57450000	2001	*	6_57448000_57450000	gain	6	0.1
6	57532000	57534000	2001	*	6_57532000_57534000	gain	3	0.05
6	57534000	57568000	34001	*	6_57534000_57568000	gain	58	0.97
6	57534000	57576000	42001	*	6_57534000_57576000	gain	58	0.97
6	57567000	57608000	41001	*	6_57567000_57608000	gain	58	0.97
6	57568000	57573000	5001	*	6_57568000_57573000	gain	2	0.03
6	57568000	57608000	40001	*	6_57568000_57608000	gain	58	0.97
6	57573000	57584000	11001	*	6_57573000_57584000	gain	26	0.43
6	57590000	57608000	18001	*	6_57590000_57608000	gain	60	1
6	57604000	57608000	4001	*	6_57604000_57608000	gain	2	0.03
6	58764000	58776000	12001	*	6_58764000_58776000	gain	2	0.03
6	58764000	58779000	15001	*	6_58764000_58779000	gain	3	0.05
6	58773000	58776000	3001	*	6_58773000_58776000	gain	13	0.22
6	58773000	58779000	6001	*	6_58773000_58779000	gain	20	0.33
6	61881000	61915000	34001	*	6_61881000_61915000	gain	2	0.03
6	62184000	62190000	6001	*	6_62184000_62190000	gain	3	0.05
6	64130000	64131000	1001	*	6_64130000_64131000	gain	11	0.18
6	78300000	78301000	1001	*	6_78300000_78301000	gain	4	0.07
6	82177000	82178000	1001	*	6_82177000_82178000	gain	11	0.18
6	83274000	83275000	1001	*	6_83274000_83275000	gain	19	0.32
6	99944000	99945000	1001	*	6_99944000_99945000	gain	21	0.35
6	119558000	119559000	1001	*	6_119558000_119559000	gain	31	0.52
6	124431000	124471000	40001	*	6_124431000_124471000	gain	2	0.03
6	132019000	132031000	12001	*	6_132019000_132031000	gain	10	0.17
6	149059000	149060000	1001	*	6_149059000_149060000	gain	5	0.08
6	153742000	153752000	10001	*	6_153742000_153752000	gain	11	0.18
6	154421000	154423000	2001	*	6_154421000_154423000	gain	12	0.2
6	157730000	157736000	6001	*	6_157730000_157736000	gain	59	0.98
6	160639000	160641000	2001	*	6_160639000_160641000	gain	25	0.42
6	161033000	161068000	35001	*	6_161033000_161068000	gain	40	0.67
6	161034000	161067000	33001	*	6_161034000_161067000	gain	40	0.67
6	161051000	161056000	5001	*	6_161051000_161056000	gain	7	0.12
6	161051000	161057000	6001	*	6_161051000_161057000	gain	7	0.12
6	162295000	162296000	1001	*	6_162295000_162296000	gain	2	0.03
6	166702000	166703000	1001	*	6_166702000_166703000	gain	2	0.03
6	167846000	167848000	2001	*	6_167846000_167848000	gain	33	0.55
6	168635000	168637000	2001	*	6_168635000_168637000	gain	2	0.03
6	169240000	169242000	2001	*	6_169240000_169242000	gain	22	0.37
6	170461000	170462000	1001	*	6_170461000_170462000	gain	8	0.13
6	170528000	170531000	3001	*	6_170528000_170531000	gain	20	0.33
6	170686000	170687000	1001	*	6_170686000_170687000	gain	7	0.12
